cluster_idx	scan	mz	RTINSECONDS	index in file	source filename
491	800	495.278	0	800	datasets/MSV000078787_specs_ms.mgf
491	801	495.286	0	801	datasets/MSV000078787_specs_ms.mgf
491	803	495.287	0	803	datasets/MSV000078787_specs_ms.mgf
491	804	495.296	0	804	datasets/MSV000078787_specs_ms.mgf
491	806	495.623	0	806	datasets/MSV000078787_specs_ms.mgf
497	808	496.391	0	808	datasets/MSV000078787_specs_ms.mgf
497	809	496.583	0	809	datasets/MSV000078787_specs_ms.mgf
497	810	496.707	0	810	datasets/MSV000078787_specs_ms.mgf
497	811	496.775	0	811	datasets/MSV000078787_specs_ms.mgf
497	812	497.169	0	812	datasets/MSV000078787_specs_ms.mgf
497	813	497.179	0	813	datasets/MSV000078787_specs_ms.mgf
497	814	497.218	0	814	datasets/MSV000078787_specs_ms.mgf
497	815	497.219	0	815	datasets/MSV000078787_specs_ms.mgf
497	817	497.263	0	817	datasets/MSV000078787_specs_ms.mgf
499	818	497.299	0	818	datasets/MSV000078787_specs_ms.mgf
499	819	497.299	0	819	datasets/MSV000078787_specs_ms.mgf
500	821	497.423	0	821	datasets/MSV000078787_specs_ms.mgf
500	824	497.945	0	824	datasets/MSV000078787_specs_ms.mgf
500	825	498.201	0	825	datasets/MSV000078787_specs_ms.mgf
500	826	498.306	0	826	datasets/MSV000078787_specs_ms.mgf
500	829	498.589	0	829	datasets/MSV000078787_specs_ms.mgf
500	830	498.607	0	830	datasets/MSV000078787_specs_ms.mgf
500	831	498.785	0	831	datasets/MSV000078787_specs_ms.mgf
500	832	498.902	0	832	datasets/MSV000078787_specs_ms.mgf
500	833	498.905	0	833	datasets/MSV000078787_specs_ms.mgf
500	834	498.913	0	834	datasets/MSV000078787_specs_ms.mgf
507	835	499.2	0	835	datasets/MSV000078787_specs_ms.mgf
507	836	499.21	0	836	datasets/MSV000078787_specs_ms.mgf
507	837	499.27	0	837	datasets/MSV000078787_specs_ms.mgf
507	839	499.377	0	839	datasets/MSV000078787_specs_ms.mgf
511	842	500.318	0	842	datasets/MSV000078787_specs_ms.mgf
511	843	500.333	0	843	datasets/MSV000078787_specs_ms.mgf
511	845	500.348	0	845	datasets/MSV000078787_specs_ms.mgf
511	846	500.372	0	846	datasets/MSV000078787_specs_ms.mgf
511	848	500.618	0	848	datasets/MSV000078787_specs_ms.mgf
511	849	501.187	0	849	datasets/MSV000078787_specs_ms.mgf
511	850	501.206	0	850	datasets/MSV000078787_specs_ms.mgf
511	852	501.257	0	852	datasets/MSV000078787_specs_ms.mgf
511	853	501.263	0	853	datasets/MSV000078787_specs_ms.mgf
519	858	503.156	0	858	datasets/MSV000078787_specs_ms.mgf
519	860	503.246	0	860	datasets/MSV000078787_specs_ms.mgf
519	861	503.277	0	861	datasets/MSV000078787_specs_ms.mgf
519	862	503.278	0	862	datasets/MSV000078787_specs_ms.mgf
519	863	503.279	0	863	datasets/MSV000078787_specs_ms.mgf
522	865	504.222	0	865	datasets/MSV000078787_specs_ms.mgf
522	868	504.299	0	868	datasets/MSV000078787_specs_ms.mgf
522	870	504.307	0	870	datasets/MSV000078787_specs_ms.mgf
522	871	504.323	0	871	datasets/MSV000078787_specs_ms.mgf
522	872	504.351	0	872	datasets/MSV000078787_specs_ms.mgf
522	873	504.63	0	873	datasets/MSV000078787_specs_ms.mgf
526	874	505.231	0	874	datasets/MSV000078787_specs_ms.mgf
526	875	505.258	0	875	datasets/MSV000078787_specs_ms.mgf
526	879	505.929	0	879	datasets/MSV000078787_specs_ms.mgf
526	880	506.17	0	880	datasets/MSV000078787_specs_ms.mgf
532	883	506.361	0	883	datasets/MSV000078787_specs_ms.mgf
532	884	507.115	0	884	datasets/MSV000078787_specs_ms.mgf
532	886	507.2	0	886	datasets/MSV000078787_specs_ms.mgf
532	887	507.239	0	887	datasets/MSV000078787_specs_ms.mgf
532	890	507.254	0	890	datasets/MSV000078787_specs_ms.mgf
532	892	507.278	0	892	datasets/MSV000078787_specs_ms.mgf
532	896	507.31	0	896	datasets/MSV000078787_specs_ms.mgf
532	897	507.32	0	897	datasets/MSV000078787_specs_ms.mgf
532	898	507.33	0	898	datasets/MSV000078787_specs_ms.mgf
540	901	508.267	0	901	datasets/MSV000078787_specs_ms.mgf
540	902	508.279	0	902	datasets/MSV000078787_specs_ms.mgf
540	903	508.344	0	903	datasets/MSV000078787_specs_ms.mgf
540	904	508.369	0	904	datasets/MSV000078787_specs_ms.mgf
540	905	508.39	0	905	datasets/MSV000078787_specs_ms.mgf
540	906	509.239	0	906	datasets/MSV000078787_specs_ms.mgf
540	909	509.266	0	909	datasets/MSV000078787_specs_ms.mgf
544	911	509.296	0	911	datasets/MSV000078787_specs_ms.mgf
544	913	509.301	0	913	datasets/MSV000078787_specs_ms.mgf
544	915	509.304	0	915	datasets/MSV000078787_specs_ms.mgf
544	917	509.434	0	917	datasets/MSV000078787_specs_ms.mgf
550	921	510.301	0	921	datasets/MSV000078787_specs_ms.mgf
550	922	510.33	0	922	datasets/MSV000078787_specs_ms.mgf
550	923	510.33	0	923	datasets/MSV000078787_specs_ms.mgf
550	925	510.385	0	925	datasets/MSV000078787_specs_ms.mgf
550	927	511.27	0	927	datasets/MSV000078787_specs_ms.mgf
550	928	511.279	0	928	datasets/MSV000078787_specs_ms.mgf
550	931	511.283	0	931	datasets/MSV000078787_specs_ms.mgf
550	935	512.06	0	935	datasets/MSV000078787_specs_ms.mgf
550	936	512.15	0	936	datasets/MSV000078787_specs_ms.mgf
550	937	512.198	0	937	datasets/MSV000078787_specs_ms.mgf
550	939	512.267	0	939	datasets/MSV000078787_specs_ms.mgf
550	943	512.95	0	943	datasets/MSV000078787_specs_ms.mgf
554	929	511.28	0	929	datasets/MSV000078787_specs_ms.mgf
554	894	511.888	0	894	datasets/MSV000078787_specs_ms.mgf
560	941	512.293	0	941	datasets/MSV000078787_specs_ms.mgf
560	944	513.154	0	944	datasets/MSV000078787_specs_ms.mgf
560	946	513.259	0	946	datasets/MSV000078787_specs_ms.mgf
560	947	513.261	0	947	datasets/MSV000078787_specs_ms.mgf
560	948	513.269	0	948	datasets/MSV000078787_specs_ms.mgf
560	950	513.282	0	950	datasets/MSV000078787_specs_ms.mgf
560	951	513.283	0	951	datasets/MSV000078787_specs_ms.mgf
567	953	513.296	0	953	datasets/MSV000078787_specs_ms.mgf
567	954	513.355	0	954	datasets/MSV000078787_specs_ms.mgf
567	956	513.44	0	956	datasets/MSV000078787_specs_ms.mgf
567	957	514.234	0	957	datasets/MSV000078787_specs_ms.mgf
567	958	514.271	0	958	datasets/MSV000078787_specs_ms.mgf
572	962	515.273	0	962	datasets/MSV000078787_specs_ms.mgf
572	963	515.273	0	963	datasets/MSV000078787_specs_ms.mgf
572	966	515.563	0	966	datasets/MSV000078787_specs_ms.mgf
572	969	516.217	0	969	datasets/MSV000078787_specs_ms.mgf
584	977	517.273	0	977	datasets/MSV000078787_specs_ms.mgf
584	978	517.296	0	978	datasets/MSV000078787_specs_ms.mgf
584	980	517.308	0	980	datasets/MSV000078787_specs_ms.mgf
584	982	518.245	0	982	datasets/MSV000078787_specs_ms.mgf
584	993	519.015	0	993	datasets/MSV000078787_specs_ms.mgf
584	994	519.158	0	994	datasets/MSV000078787_specs_ms.mgf
589	987	518.357	0	987	datasets/MSV000078787_specs_ms.mgf
589	988	518.45	0	988	datasets/MSV000078787_specs_ms.mgf
589	996	519.279	0	996	datasets/MSV000078787_specs_ms.mgf
589	998	519.314	0	998	datasets/MSV000078787_specs_ms.mgf
589	1000	519.815	0	1000	datasets/MSV000078787_specs_ms.mgf
589	1001	520.206	0	1001	datasets/MSV000078787_specs_ms.mgf
597	1002	520.294	0	1002	datasets/MSV000078787_specs_ms.mgf
597	1004	520.345	0	1004	datasets/MSV000078787_specs_ms.mgf
597	1005	520.363	0	1005	datasets/MSV000078787_specs_ms.mgf
597	1006	520.79	0	1006	datasets/MSV000078787_specs_ms.mgf
602	1009	521.312	0	1009	datasets/MSV000078787_specs_ms.mgf
602	1010	521.313	0	1010	datasets/MSV000078787_specs_ms.mgf
602	1011	521.394	0	1011	datasets/MSV000078787_specs_ms.mgf
602	1012	521.419	0	1012	datasets/MSV000078787_specs_ms.mgf
602	1014	522.194	0	1014	datasets/MSV000078787_specs_ms.mgf
605	1015	522.353	0	1015	datasets/MSV000078787_specs_ms.mgf
605	1016	522.358	0	1016	datasets/MSV000078787_specs_ms.mgf
605	1017	523.201	0	1017	datasets/MSV000078787_specs_ms.mgf
605	1018	523.231	0	1018	datasets/MSV000078787_specs_ms.mgf
605	1020	523.307	0	1020	datasets/MSV000078787_specs_ms.mgf
605	1022	523.315	0	1022	datasets/MSV000078787_specs_ms.mgf
605	1025	523.681	0	1025	datasets/MSV000078787_specs_ms.mgf
605	1033	524.536	0	1033	datasets/MSV000078787_specs_ms.mgf
609	1024	523.371	0	1024	datasets/MSV000078787_specs_ms.mgf
609	1027	523.807	0	1027	datasets/MSV000078787_specs_ms.mgf
609	1030	524.234	0	1030	datasets/MSV000078787_specs_ms.mgf
609	1031	524.314	0	1031	datasets/MSV000078787_specs_ms.mgf
609	1034	524.721	0	1034	datasets/MSV000078787_specs_ms.mgf
611	1028	524.119	0	1028	datasets/MSV000078787_specs_ms.mgf
611	1029	524.743	0	1029	datasets/MSV000078787_specs_ms.mgf
614	1036	525.262	0	1036	datasets/MSV000078787_specs_ms.mgf
614	1038	525.299	0	1038	datasets/MSV000078787_specs_ms.mgf
614	1040	525.303	0	1040	datasets/MSV000078787_specs_ms.mgf
614	1045	526.108	0	1045	datasets/MSV000078787_specs_ms.mgf
614	1046	526.11	0	1046	datasets/MSV000078787_specs_ms.mgf
614	1051	526.558	0	1051	datasets/MSV000078787_specs_ms.mgf
614	1052	526.622	0	1052	datasets/MSV000078787_specs_ms.mgf
614	1053	526.642	0	1053	datasets/MSV000078787_specs_ms.mgf
625	1054	527.235	0	1054	datasets/MSV000078787_specs_ms.mgf
625	1055	527.24	0	1055	datasets/MSV000078787_specs_ms.mgf
625	1056	527.256	0	1056	datasets/MSV000078787_specs_ms.mgf
625	1057	527.364	0	1057	datasets/MSV000078787_specs_ms.mgf
625	1059	528.141	0	1059	datasets/MSV000078787_specs_ms.mgf
625	1060	528.153	0	1060	datasets/MSV000078787_specs_ms.mgf
625	1062	528.829	0	1062	datasets/MSV000078787_specs_ms.mgf
625	1063	529.117	0	1063	datasets/MSV000078787_specs_ms.mgf
628	1064	529.221	0	1064	datasets/MSV000078787_specs_ms.mgf
628	1065	529.236	0	1065	datasets/MSV000078787_specs_ms.mgf
628	1066	529.238	0	1066	datasets/MSV000078787_specs_ms.mgf
628	1067	529.266	0	1067	datasets/MSV000078787_specs_ms.mgf
628	1068	529.267	0	1068	datasets/MSV000078787_specs_ms.mgf
628	1070	529.276	0	1070	datasets/MSV000078787_specs_ms.mgf
628	1071	529.295	0	1071	datasets/MSV000078787_specs_ms.mgf
628	1072	529.355	0	1072	datasets/MSV000078787_specs_ms.mgf
631	1076	530.236	0	1076	datasets/MSV000078787_specs_ms.mgf
631	1077	530.239	0	1077	datasets/MSV000078787_specs_ms.mgf
631	1078	530.24	0	1078	datasets/MSV000078787_specs_ms.mgf
631	1079	530.26	0	1079	datasets/MSV000078787_specs_ms.mgf
631	1080	530.268	0	1080	datasets/MSV000078787_specs_ms.mgf
637	1084	531.237	0	1084	datasets/MSV000078787_specs_ms.mgf
637	1085	531.252	0	1085	datasets/MSV000078787_specs_ms.mgf
637	1086	531.299	0	1086	datasets/MSV000078787_specs_ms.mgf
637	1087	531.407	0	1087	datasets/MSV000078787_specs_ms.mgf
640	1092	532.34	0	1092	datasets/MSV000078787_specs_ms.mgf
640	1097	532.811	0	1097	datasets/MSV000078787_specs_ms.mgf
640	1100	533.268	0	1100	datasets/MSV000078787_specs_ms.mgf
640	1101	533.29	0	1101	datasets/MSV000078787_specs_ms.mgf
640	1102	533.295	0	1102	datasets/MSV000078787_specs_ms.mgf
651	1105	533.344	0	1105	datasets/MSV000078787_specs_ms.mgf
651	1106	534.18	0	1106	datasets/MSV000078787_specs_ms.mgf
651	1107	534.221	0	1107	datasets/MSV000078787_specs_ms.mgf
651	1109	534.27	0	1109	datasets/MSV000078787_specs_ms.mgf
651	1110	534.296	0	1110	datasets/MSV000078787_specs_ms.mgf
651	1111	534.311	0	1111	datasets/MSV000078787_specs_ms.mgf
651	1112	534.314	0	1112	datasets/MSV000078787_specs_ms.mgf
651	1114	534.639	0	1114	datasets/MSV000078787_specs_ms.mgf
651	1115	534.648	0	1115	datasets/MSV000078787_specs_ms.mgf
651	1124	535.571	0	1124	datasets/MSV000078787_specs_ms.mgf
656	1118	535.266	0	1118	datasets/MSV000078787_specs_ms.mgf
656	1120	535.301	0	1120	datasets/MSV000078787_specs_ms.mgf
656	1121	535.307	0	1121	datasets/MSV000078787_specs_ms.mgf
656	1122	535.311	0	1122	datasets/MSV000078787_specs_ms.mgf
656	1125	535.795	0	1125	datasets/MSV000078787_specs_ms.mgf
660	1127	536.29	0	1127	datasets/MSV000078787_specs_ms.mgf
660	1129	537.276	0	1129	datasets/MSV000078787_specs_ms.mgf
660	1140	538.234	0	1140	datasets/MSV000078787_specs_ms.mgf
662	1130	537.3	0	1130	datasets/MSV000078787_specs_ms.mgf
662	1133	537.322	0	1133	datasets/MSV000078787_specs_ms.mgf
662	1134	537.323	0	1134	datasets/MSV000078787_specs_ms.mgf
662	1136	537.385	0	1136	datasets/MSV000078787_specs_ms.mgf
670	1142	539.258	0	1142	datasets/MSV000078787_specs_ms.mgf
670	1143	539.296	0	1143	datasets/MSV000078787_specs_ms.mgf
670	1149	539.752	0	1149	datasets/MSV000078787_specs_ms.mgf
670	1150	539.82	0	1150	datasets/MSV000078787_specs_ms.mgf
670	1151	539.914	0	1151	datasets/MSV000078787_specs_ms.mgf
670	1152	540.179	0	1152	datasets/MSV000078787_specs_ms.mgf
670	1153	540.249	0	1153	datasets/MSV000078787_specs_ms.mgf
676	1155	540.341	0	1155	datasets/MSV000078787_specs_ms.mgf
676	1156	540.339	0	1156	datasets/MSV000078787_specs_ms.mgf
677	1157	540.831	0	1157	datasets/MSV000078787_specs_ms.mgf
677	1158	540.861	0	1158	datasets/MSV000078787_specs_ms.mgf
677	1159	541.219	0	1159	datasets/MSV000078787_specs_ms.mgf
677	1162	541.306	0	1162	datasets/MSV000078787_specs_ms.mgf
677	1166	541.42	0	1166	datasets/MSV000078787_specs_ms.mgf
677	1167	541.471	0	1167	datasets/MSV000078787_specs_ms.mgf
680	1163	541.314	0	1163	datasets/MSV000078787_specs_ms.mgf
680	1164	541.313	0	1164	datasets/MSV000078787_specs_ms.mgf
683	1169	542.322	0	1169	datasets/MSV000078787_specs_ms.mgf
683	1170	542.323	0	1170	datasets/MSV000078787_specs_ms.mgf
684	1171	542.326	0	1171	datasets/MSV000078787_specs_ms.mgf
684	1168	542.507	0	1168	datasets/MSV000078787_specs_ms.mgf
694	1181	544.262	0	1181	datasets/MSV000078787_specs_ms.mgf
694	1183	544.339	0	1183	datasets/MSV000078787_specs_ms.mgf
694	1186	544.776	0	1186	datasets/MSV000078787_specs_ms.mgf
694	1187	544.829	0	1187	datasets/MSV000078787_specs_ms.mgf
694	1189	545.24	0	1189	datasets/MSV000078787_specs_ms.mgf
695	1182	544.338	0	1182	datasets/MSV000078787_specs_ms.mgf
695	1184	544.342	0	1184	datasets/MSV000078787_specs_ms.mgf
699	1192	546.358	0	1192	datasets/MSV000078787_specs_ms.mgf
699	1197	546.577	0	1197	datasets/MSV000078787_specs_ms.mgf
699	1200	547.255	0	1200	datasets/MSV000078787_specs_ms.mgf
699	1203	547.282	0	1203	datasets/MSV000078787_specs_ms.mgf
709	1204	547.35	0	1204	datasets/MSV000078787_specs_ms.mgf
709	1205	547.347	0	1205	datasets/MSV000078787_specs_ms.mgf
710	1206	547.397	0	1206	datasets/MSV000078787_specs_ms.mgf
710	1207	548.243	0	1207	datasets/MSV000078787_specs_ms.mgf
710	1208	548.263	0	1208	datasets/MSV000078787_specs_ms.mgf
710	1210	548.29	0	1210	datasets/MSV000078787_specs_ms.mgf
710	1211	548.309	0	1211	datasets/MSV000078787_specs_ms.mgf
710	1212	548.314	0	1212	datasets/MSV000078787_specs_ms.mgf
710	1216	548.969	0	1216	datasets/MSV000078787_specs_ms.mgf
710	1217	549.208	0	1217	datasets/MSV000078787_specs_ms.mgf
717	1220	549.292	0	1220	datasets/MSV000078787_specs_ms.mgf
717	1223	549.809	0	1223	datasets/MSV000078787_specs_ms.mgf
717	1224	550.631	0	1224	datasets/MSV000078787_specs_ms.mgf
720	1225	550.812	0	1225	datasets/MSV000078787_specs_ms.mgf
720	1228	551.316	0	1228	datasets/MSV000078787_specs_ms.mgf
720	1231	551.41	0	1231	datasets/MSV000078787_specs_ms.mgf
721	1226	551.228	0	1226	datasets/MSV000078787_specs_ms.mgf
721	1227	551.225	0	1227	datasets/MSV000078787_specs_ms.mgf
723	1232	552.009	0	1232	datasets/MSV000078787_specs_ms.mgf
723	1233	552.163	0	1233	datasets/MSV000078787_specs_ms.mgf
723	1234	552.217	0	1234	datasets/MSV000078787_specs_ms.mgf
723	1235	552.219	0	1235	datasets/MSV000078787_specs_ms.mgf
723	1236	552.454	0	1236	datasets/MSV000078787_specs_ms.mgf
725	1237	553.097	0	1237	datasets/MSV000078787_specs_ms.mgf
725	1241	553.39	0	1241	datasets/MSV000078787_specs_ms.mgf
725	1245	553.706	0	1245	datasets/MSV000078787_specs_ms.mgf
725	1246	553.792	0	1246	datasets/MSV000078787_specs_ms.mgf
725	1247	553.997	0	1247	datasets/MSV000078787_specs_ms.mgf
725	1259	554.644	0	1259	datasets/MSV000078787_specs_ms.mgf
732	1248	554.112	0	1248	datasets/MSV000078787_specs_ms.mgf
732	1249	554.249	0	1249	datasets/MSV000078787_specs_ms.mgf
732	1250	554.278	0	1250	datasets/MSV000078787_specs_ms.mgf
732	1251	554.278	0	1251	datasets/MSV000078787_specs_ms.mgf
732	1252	554.288	0	1252	datasets/MSV000078787_specs_ms.mgf
732	1261	554.769	0	1261	datasets/MSV000078787_specs_ms.mgf
740	1262	555.271	0	1262	datasets/MSV000078787_specs_ms.mgf
740	1263	555.438	0	1263	datasets/MSV000078787_specs_ms.mgf
743	1266	556.289	0	1266	datasets/MSV000078787_specs_ms.mgf
743	1270	556.819	0	1270	datasets/MSV000078787_specs_ms.mgf
743	1271	557.237	0	1271	datasets/MSV000078787_specs_ms.mgf
743	1273	557.256	0	1273	datasets/MSV000078787_specs_ms.mgf
743	1274	557.287	0	1274	datasets/MSV000078787_specs_ms.mgf
749	1276	557.308	0	1276	datasets/MSV000078787_specs_ms.mgf
749	1278	557.373	0	1278	datasets/MSV000078787_specs_ms.mgf
749	1280	558.218	0	1280	datasets/MSV000078787_specs_ms.mgf
752	1281	558.319	0	1281	datasets/MSV000078787_specs_ms.mgf
752	1285	558.417	0	1285	datasets/MSV000078787_specs_ms.mgf
752	1286	559.228	0	1286	datasets/MSV000078787_specs_ms.mgf
752	1289	559.315	0	1289	datasets/MSV000078787_specs_ms.mgf
758	1290	560.262	0	1290	datasets/MSV000078787_specs_ms.mgf
758	1292	560.292	0	1292	datasets/MSV000078787_specs_ms.mgf
758	1301	560.393	0	1301	datasets/MSV000078787_specs_ms.mgf
758	1302	560.713	0	1302	datasets/MSV000078787_specs_ms.mgf
758	1303	560.869	0	1303	datasets/MSV000078787_specs_ms.mgf
758	1304	561.019	0	1304	datasets/MSV000078787_specs_ms.mgf
758	1305	561.14	0	1305	datasets/MSV000078787_specs_ms.mgf
768	1307	561.27	0	1307	datasets/MSV000078787_specs_ms.mgf
768	1309	561.31	0	1309	datasets/MSV000078787_specs_ms.mgf
768	1311	561.332	0	1311	datasets/MSV000078787_specs_ms.mgf
768	1312	561.39	0	1312	datasets/MSV000078787_specs_ms.mgf
768	1313	561.776	0	1313	datasets/MSV000078787_specs_ms.mgf
768	1314	561.776	0	1314	datasets/MSV000078787_specs_ms.mgf
768	1315	562.209	0	1315	datasets/MSV000078787_specs_ms.mgf
768	1316	562.219	0	1316	datasets/MSV000078787_specs_ms.mgf
768	1317	562.223	0	1317	datasets/MSV000078787_specs_ms.mgf
768	1318	562.269	0	1318	datasets/MSV000078787_specs_ms.mgf
768	1321	562.686	0	1321	datasets/MSV000078787_specs_ms.mgf
772	1319	562.351	0	1319	datasets/MSV000078787_specs_ms.mgf
772	1320	562.352	0	1320	datasets/MSV000078787_specs_ms.mgf
772	1325	563.315	0	1325	datasets/MSV000078787_specs_ms.mgf
772	1326	563.316	0	1326	datasets/MSV000078787_specs_ms.mgf
772	1329	563.328	0	1329	datasets/MSV000078787_specs_ms.mgf
772	1331	563.347	0	1331	datasets/MSV000078787_specs_ms.mgf
772	1334	564.016	0	1334	datasets/MSV000078787_specs_ms.mgf
772	1335	564.278	0	1335	datasets/MSV000078787_specs_ms.mgf
772	1336	564.289	0	1336	datasets/MSV000078787_specs_ms.mgf
772	1337	564.291	0	1337	datasets/MSV000078787_specs_ms.mgf
772	1341	564.783	0	1341	datasets/MSV000078787_specs_ms.mgf
772	1343	564.83	0	1343	datasets/MSV000078787_specs_ms.mgf
772	1348	565.586	0	1348	datasets/MSV000078787_specs_ms.mgf
773	1322	563.28	0	1322	datasets/MSV000078787_specs_ms.mgf
773	1323	563.283	0	1323	datasets/MSV000078787_specs_ms.mgf
775	1327	563.358	0	1327	datasets/MSV000078787_specs_ms.mgf
775	1330	563.353	0	1330	datasets/MSV000078787_specs_ms.mgf
780	1339	564.397	0	1339	datasets/MSV000078787_specs_ms.mgf
780	1340	564.452	0	1340	datasets/MSV000078787_specs_ms.mgf
780	1344	565.138	0	1344	datasets/MSV000078787_specs_ms.mgf
783	1347	565.425	0	1347	datasets/MSV000078787_specs_ms.mgf
783	1349	566.3	0	1349	datasets/MSV000078787_specs_ms.mgf
783	1352	566.314	0	1352	datasets/MSV000078787_specs_ms.mgf
783	1353	566.317	0	1353	datasets/MSV000078787_specs_ms.mgf
783	1359	566.891	0	1359	datasets/MSV000078787_specs_ms.mgf
783	1360	566.892	0	1360	datasets/MSV000078787_specs_ms.mgf
783	1362	567.133	0	1362	datasets/MSV000078787_specs_ms.mgf
783	1363	567.165	0	1363	datasets/MSV000078787_specs_ms.mgf
793	1364	567.358	0	1364	datasets/MSV000078787_specs_ms.mgf
793	1365	567.431	0	1365	datasets/MSV000078787_specs_ms.mgf
793	1366	568.243	0	1366	datasets/MSV000078787_specs_ms.mgf
793	1367	568.263	0	1367	datasets/MSV000078787_specs_ms.mgf
793	1370	568.778	0	1370	datasets/MSV000078787_specs_ms.mgf
793	1371	569.136	0	1371	datasets/MSV000078787_specs_ms.mgf
796	1372	569.32	0	1372	datasets/MSV000078787_specs_ms.mgf
796	1373	569.347	0	1373	datasets/MSV000078787_specs_ms.mgf
796	1375	569.385	0	1375	datasets/MSV000078787_specs_ms.mgf
796	1376	570.157	0	1376	datasets/MSV000078787_specs_ms.mgf
796	1380	570.258	0	1380	datasets/MSV000078787_specs_ms.mgf
796	1381	570.311	0	1381	datasets/MSV000078787_specs_ms.mgf
796	1382	570.654	0	1382	datasets/MSV000078787_specs_ms.mgf
803	1385	571.281	0	1385	datasets/MSV000078787_specs_ms.mgf
803	1387	571.385	0	1387	datasets/MSV000078787_specs_ms.mgf
803	1389	571.466	0	1389	datasets/MSV000078787_specs_ms.mgf
803	1390	571.466	0	1390	datasets/MSV000078787_specs_ms.mgf
807	1392	572.36	0	1392	datasets/MSV000078787_specs_ms.mgf
807	1395	572.366	0	1395	datasets/MSV000078787_specs_ms.mgf
807	1396	572.395	0	1396	datasets/MSV000078787_specs_ms.mgf
807	1397	572.402	0	1397	datasets/MSV000078787_specs_ms.mgf
807	1400	573.204	0	1400	datasets/MSV000078787_specs_ms.mgf
807	1401	573.217	0	1401	datasets/MSV000078787_specs_ms.mgf
807	1402	573.218	0	1402	datasets/MSV000078787_specs_ms.mgf
807	1406	574.152	0	1406	datasets/MSV000078787_specs_ms.mgf
807	1411	574.687	0	1411	datasets/MSV000078787_specs_ms.mgf
815	1407	574.247	0	1407	datasets/MSV000078787_specs_ms.mgf
815	1408	574.275	0	1408	datasets/MSV000078787_specs_ms.mgf
815	1409	574.351	0	1409	datasets/MSV000078787_specs_ms.mgf
815	1412	575.247	0	1412	datasets/MSV000078787_specs_ms.mgf
815	1418	575.792	0	1418	datasets/MSV000078787_specs_ms.mgf
817	1413	575.286	0	1413	datasets/MSV000078787_specs_ms.mgf
817	1417	575.375	0	1417	datasets/MSV000078787_specs_ms.mgf
823	1421	576.303	0	1421	datasets/MSV000078787_specs_ms.mgf
823	1423	577.247	0	1423	datasets/MSV000078787_specs_ms.mgf
829	1428	579.844	0	1428	datasets/MSV000078787_specs_ms.mgf
829	1429	580.171	0	1429	datasets/MSV000078787_specs_ms.mgf
829	1430	580.219	0	1430	datasets/MSV000078787_specs_ms.mgf
829	1431	580.312	0	1431	datasets/MSV000078787_specs_ms.mgf
829	1432	580.331	0	1432	datasets/MSV000078787_specs_ms.mgf
